Student_ID,Hours_Study,Sleep_Hours,Screen_Time,Attendance,Extracurricular,Stress_Level,CGPA
S9394,2.325238421,5.8596064,2.532656689,73.34752224,Yes,High,7.274795661
S6607,3.242840514,8.295121107,8.520165195,78.47540943,No,High,8.225918363
S6978,4.479715492,4.439161008,2.033462019,99.33628226,No,Low,7.552401871
S1651,6.253130059,7.352392188,8.125779639,60.11739078,No,Medium,6.192617222
S4747,4.356953328,8.050332867,7.968121106,74.8711643,No,Medium,7.429969698
S3196,4.851774412,6.012289607,7.833080702,87.41415095,Yes,Low,5.967700411
S9582,0.761653887,6.057552262,2.219809174,64.49027435,Yes,Low,7.109051305
S1369,2.453980432,9.647238826,7.361286463,81.96451081,No,Low,6.69062636
S5285,4.406471909,3.977167142,2.839164528,75.32714399,Yes,High,6.463103204
S5214,4.090982953,8.073413602,4.838550123,88.14423972,No,Low,7.18208259
S1377,4.366684011,8.187246154,1.686067089,81.21863184,No,Low,6.385669312
S10945,0.435769836,6.509883115,3.650866885,66.00687526,No,Medium,7.867983877
S3216,3.126560528,6.443844105,10.13030812,78.39487148,No,Medium,6.093503167
S9856,4.415721002,4.969325859,5.920511779,73.77529043,Yes,Medium,5.881925114
S2613,3.844325606,5.624107537,6.141783173,77.08479946,Yes,Medium,6.586291147
S7979,0.096794174,7.233513082,3.204095896,92.56520435,Yes,High,8.2151962
S8549,7.359494764,5.442250994,2.521656234,75.65376424,Yes,Medium,6.938912208
S2827,6.821864759,6.996630697,3.132731567,83.95685955,No,High,7.922674202
S4632,3.528060026,8.744923199,6.343700614,81.71917909,No,Low,7.24580349
S1962,4.393042339,5.877863526,4.17588869,89.79598242,Yes,Low,5.121083704
S3993,3.57558206,3.542714241,6.088882667,66.94453372,No,Medium,6.912723999
S7606,2.380550328,5.438492173,6.304746762,90.15298602,Yes,High,6.752444571
S10866,4.643169081,6.824216449,1.519546838,93.77117434,No,High,9.00415001
S3376,3.280462708,7.259796464,2.668159994,77.87156837,No,High,4.577137813
S9395,5.791592436,8.304643087,5.545914659,69.20963969,No,Medium,8.250546203
S1359,2.345538113,7.183736388,3.424676816,73.24447959,Yes,Medium,6.226176306
S4839,3.379384589,7.720916823,2.979340425,89.35454701,Yes,High,7.09046619
S9351,2.886564204,6.566534113,4.951264315,75.24117386,No,Low,6.407888353
S2246,4.068166937,7.321694901,3.63261903,66.43263017,Yes,Low,8.355012604
S8504,2.665333238,6.214821355,4.240426811,82.66076661,Yes,Low,6.76571056
S10321,3.187779286,6.815137092,7.881148596,85.83052319,Yes,Low,8.268314413
S7511,5.764572985,5.136069783,6.898330125,100,Yes,Medium,7.778614156
S6087,5.010042177,8.09832711,9.168142547,80.1001534,No,Low,6.894744101
S4694,5.744394,5.722043132,7.278372627,93.46013823,No,High,8.363663833
S2573,1.286836391,7.032569528,5.515459482,72.02442107,No,High,5.966762022
S7281,4.371675258,6.20081018,6.557479571,78.512911,No,Low,8.668732803
S6439,3.879924917,9.482002474,6.359166299,73.32132891,Yes,Medium,5.044150057
S3567,5.302272484,6.475044879,10.48559321,67.99153406,No,Medium,7.688186104
S4423,4.836411512,6.584561359,5.278026362,71.80991884,No,High,8.086215581
S3037,2.982072749,3.495895592,5.263450576,75.2879696,Yes,Low,6.411850148
S10430,5.725509184,9.89192377,1.658374477,64.99895763,Yes,Medium,7.323051431
S1772,5.264815478,8.317982275,8.184395828,91.67268539,No,High,7.282342347
S6380,2.827169702,7.469685126,3.982770212,84.49352818,No,Low,7.284917851
S10761,2.285115141,8.22836246,4.104845642,78.85438861,No,High,8.020958334
S4562,0,4.171203073,4.42296705,69.44888465,No,Low,7.532259723
S1562,5.742249407,7.056345027,6.193390762,80.66640002,Yes,Medium,5.806175737
S7683,3.897762614,4.90287694,3.437302397,79.47060115,No,Medium,6.266723725
S3546,1.244764998,6.656823484,5.55510794,98.98555449,No,Medium,6.711214136
S6510,4.271126833,8.504214628,5.491326483,89.69881207,No,High,7.793699581
S6330,2.922478325,6.079954599,7.960984305,68.98922542,No,Medium,7.610145441
S9895,8.091309095,7.023379253,4.994795252,79.87346126,No,High,7.017530998
S5531,5.890423069,7.024054995,6.611382948,84.47701348,Yes,High,8.539816225
S2674,7.230751379,3.907715332,6.843382596,88.10848057,Yes,Low,7.621587267
S8395,0.328462488,5.935236011,4.607590206,70.26924861,Yes,High,6.550449361
S1365,3.197559056,7.968696462,4.683126712,81.10915098,Yes,Medium,6.908653305
S2950,0.453935064,8.911095375,4.628992942,65.8565226,No,Medium,7.760103756
S9201,6.473664932,7.018585114,7.306066831,85.32119279,No,High,8.336083639
S5327,5.801066155,3.074330324,4.679795173,79.43397361,Yes,Low,9.250540812
S1147,1.359086774,6.774778252,2.681435202,92.05344969,No,Medium,6.431117132
S2668,5.681240053,6.853609165,4.85083954,62.30289167,No,Medium,8.023670727
S4088,0.097796272,5.795917426,6.435061033,71.23754324,No,High,6.406857781
S10022,1.928791888,6.715332551,1,81.27291483,Yes,Low,8.923202489
S8650,6.207440027,6.183398471,3.679379189,68.74373842,No,Low,6.894515589
S1407,3.71524103,5.874965978,2.993055823,65.06642811,Yes,Medium,7.333944154
S10777,4.331718054,7.5063606,4.807123558,85.65616044,Yes,Medium,7.763388247
S8788,3.884326775,5.239273004,5.229698916,77.50980256,Yes,High,7.572230984
S4456,6.177539308,5.711384025,5.462118242,73.86703043,Yes,Low,9.315779569
S7186,4.833603149,6.716528133,3.970474944,66.66558717,No,Medium,6.028531519
S5182,2.30728056,6.722101128,6.914526152,96.70882613,Yes,Medium,4.381632592
S4576,2.336090165,9.50806266,4.081079219,76.31850333,No,High,7.736017319
S4271,2.254077819,6.727532292,2.354434051,85.846506,Yes,High,6.736781876
S5940,5.174524827,6.580050801,7.234459995,54.15872081,Yes,Low,7.110403647
S2031,0.662831852,7.860338255,3.241966228,91.64936784,Yes,Low,5.914198465
S3148,3.79349048,6.533187566,5.501144978,73.33667048,No,Medium,6.414363603
S7230,4.58240551,5.283617776,7.288409596,78.57568663,No,Medium,8.950435505
S7592,6.939568518,8.427077475,1.339695574,73.19236819,No,Medium,5.541441487
S10085,3.191809376,8.656394601,4.056378957,71.69274857,Yes,Medium,5.330340208
S7724,3.001722097,7.983940828,7.13083126,76.49194789,Yes,Medium,7.650124695
S9273,3.222863559,5.64834507,5.70363918,87.70699652,No,Low,8.166449464
S9285,5.888770446,6.503421747,3.547715127,93.14017007,No,Medium,8.902464394
S1855,2.858507413,5.845500386,3.700111409,81.09583228,Yes,Medium,7.146238205
S4926,5.920609593,4.00002016,3.281227738,73.44507287,Yes,High,7.672012434
S10420,4.584297684,7.023379253,4.994795252,79.87346126,No,High,7.024885634
S1078,4.183521553,7.538376376,4.500654064,75.03182535,No,Low,8.006125776
S8088,4.106118626,8.692891101,6.941208353,94.1631199,No,Medium,8.707640852
S3247,1.339372749,6.005361739,7.408815912,83.91747092,No,Low,7.862057011
S9426,5.660996268,7.059245142,5.267459447,83.27445697,No,Medium,6.8110177
S8451,4.950669851,8.152175429,1,83.63386956,No,High,4.582903831
S3279,4.925182586,5.193505259,4.546817763,77.379098,No,Low,7.042676112
S9123,3.972053543,8.201692876,5.048451722,85.65235833,No,High,8.155207995
S4897,5.421098205,5.073442037,4.214876645,73.5341978,No,Medium,8.368402093
S8177,2.070420525,3.33743952,3.147325065,93.47129768,Yes,Medium,6.930226636
S4631,2.731428305,4.322592201,4.580094433,84.08927341,No,Medium,9.409983853
S9797,5.795311543,6.471674022,3.65024928,83.24623874,No,High,8.39814058
S7272,3.816063068,5.197696908,6.280306885,79.67483158,Yes,Medium,7.204919374
S1392,1.359533586,8.634444284,3.360537287,67.36440055,No,Low,5.006348741
S4191,5.424644319,5.847617019,3.101440987,85.10154193,No,Medium,5.212219642
S1016,1.974337759,5.389460731,2.321459369,66.273209,No,Medium,6.765489076
S5200,4.487314447,4.900985428,2.944452164,60.8672789,Yes,Low,7.176148645
S3672,4.520884527,6.53405614,1,85.30586207,No,Medium,7.079466696
S7164,7.158875783,6.281961717,5.318543944,69.7642914,No,High,5.236032483
S4493,2.929366575,6.879875503,5.2333013,73.08485879,Yes,Medium,8.165761902
S8394,4.088125135,6.68213411,1,79.97145756,No,Low,8.116171557
S5839,2.692641719,8.208846666,8.106558375,72.62438106,Yes,Medium,6.677038783
S1593,4.667324211,8.253000153,6.250240913,89.00842355,Yes,Medium,6.016894805
S10500,3.464468963,7.498931177,5.432402817,84.7385594,No,Low,6.517838614
S6827,4.068750618,6.60731849,2.438024153,75.8403101,Yes,Medium,9.130382072
S8961,7.274164816,6.044461585,3.909452549,78.53633824,No,Medium,7.526544124
S6887,2.331630303,6.887772369,3.907633273,81.53925813,No,Low,5.324253446
S3355,4.522501062,7.850826858,3.79059629,77.99072198,No,High,6.343436239
S7036,5.725086969,7.711905885,2.662150996,58.07431141,No,Medium,7.104270994
S5798,0,4.392403632,5.354656726,88.61675044,Yes,Medium,6.894300293
S9819,4.534950778,7.023379253,4.994795252,79.87346126,No,Medium,5.96244074
S5592,5.091573427,8.833603242,1.47458602,83.26020807,No,High,5.840853014
S1163,2.358635363,6.846915414,5.53065611,90.69144864,No,Medium,7.230384671
S10448,3.236737809,8.746697039,6.408217086,82.36991761,No,Medium,8.455414325
S10624,1.545971845,7.37641479,4.71308561,100,No,Low,5.781899626
S10973,5.207562939,5.491430529,7.81213856,74.25784548,Yes,High,8.036126985
S8380,5.863331934,11.60700505,5.669600582,84.17822994,Yes,Medium,5.565945441
S7356,8.29164985,5.757789794,7.414892088,83.74916834,Yes,Low,7.473778696
S6542,6.447897506,7.148236068,4.530934815,71.9155357,Yes,High,6.799101324
S7007,0.828748586,8.207181165,9.024060055,98.12087809,Yes,Medium,7.928397941
S8993,5.816045325,7.473059344,3.367012489,76.87295708,Yes,High,4.50457017
S8638,6.871141986,6.078714373,7.323835342,81.77005641,No,Medium,6.23887798
S7793,2.785477172,9.834720856,4.818535435,78.82505067,Yes,Medium,5.255725274
S8758,1.185413113,4.720197944,5.888745929,63.70007313,Yes,High,5.922021708
S5837,2.482469484,6.345564714,2.383756846,85.143642,Yes,High,7.270344064
S3293,2.383468557,9.402988982,4.448294571,88.51410842,Yes,Low,5.201690851
S7548,4.782418654,9.216058841,1.983315876,87.20013656,No,Medium,6.724965807
S8898,1.319750209,5.954005512,5.718772155,69.7752587,Yes,Low,7.270895707
S5481,4.571606574,5.376762796,4.283298135,68.83413971,No,Medium,7.589881194
S4716,10.48618594,8.419827042,7.35088129,90.23426367,Yes,Medium,5.380429999
S7140,3.031483296,5.317256799,2.333240808,95.20605455,Yes,Medium,9.319227604
S2549,6.453866448,5.578703889,1.782146901,78.00988337,No,Medium,6.249115404
S3044,2.355160135,9.50689369,2.198955218,69.66699758,Yes,High,5.557089031
S1767,7.541601271,9.368417639,5.226041421,71.15388696,No,Low,6.549224501
S6693,1.905684863,7.833787689,5.086167484,53.91086887,Yes,Medium,6.779424239
S8870,7.053625327,5.980870659,4.841709947,92.44047392,No,Medium,5.346899792
S8857,2.228058532,7.816484057,5.833759024,89.24788209,Yes,Medium,5.838609276
S4302,4.433249951,6.18413492,7.731664578,76.3200006,No,High,8.538906519
S5517,4.688107843,6.304323443,1.907994912,78.75181983,Yes,Medium,6.028242261
S10260,0.148865279,5.291415001,4.059667841,72.2689764,No,Low,8.32786039
S4292,6.553930772,7.821289796,5.880959595,76.03043868,No,High,7.455216663
S2403,5.437906621,5.37959941,6.994701313,79.67302364,No,Medium,4.689235572
S2382,8.314616427,4.855413635,9.011536589,61.28005115,No,Low,8.309703456
S7928,3.86544507,6.214471701,5.004251084,81.26874741,Yes,High,5.962796346
S6671,4.092012773,7.354970369,7.861411995,94.43299059,Yes,High,8.665644874
S2638,8.125049838,6.68554001,6.465683614,76.52935947,No,Medium,8.132327917
S7907,3.284019131,7.142107714,5.066274924,76.67158071,No,Medium,7.065419889
S7406,3.835492601,5.037620117,6.653669436,76.35293415,No,Medium,5.906042834
S2179,1.792821366,7.268004663,4.087916651,77.1250116,No,Medium,5.439314332
S6448,4.639930382,8.403959739,1.872517825,68.21548131,No,High,6.712064319
S6078,4.66887703,4.30558515,7.04272647,76.88671388,No,High,7.776282656
S6175,7.602860199,7.948227445,1,58.43517866,Yes,Medium,7.743111301
S1689,4.888526623,6.241829186,6.846306701,64.51024788,No,Low,8.056071443
S10030,3.975951942,10.2876555,7.367553973,65.6310131,No,Medium,7.860958924
S7525,4.566106325,4.835667139,4.873935152,87.75339852,No,Low,9.8714168
S7488,4.804536154,8.777476671,2.651892439,87.83975941,No,High,5.810992466
S8154,3.229013518,8.501989202,6.479062573,79.91343953,No,Medium,9.320103837
S9588,2.600798383,5.230723815,6.166216535,85.46486936,Yes,Low,7.991734896
S7610,5.363486818,10.3472445,6.047095316,94.66945107,No,Low,4.893269362
S9739,1.035206426,7.065460199,5.062159036,79.58504788,No,Low,8.917113105
S5349,2.878478186,5.95625508,1.923434116,71.66905706,No,Low,5.98257296
S2884,3.947188486,7.060784413,6.847948668,94.58192477,Yes,High,7.184471251
S9813,5.371238748,6.381921595,6.294007945,73.93082033,No,High,6.017434489
S3494,1.486986211,7.159758102,1,85.07070541,Yes,Low,8.702465911
S6947,6.331833041,7.668095158,2.0201277,67.71344675,No,High,6.475600048
S4036,3.314901598,9.79413953,7.807239337,83.97346727,No,Medium,7.51749565
S6777,3.288051831,6.807173448,1,68.84064832,Yes,Low,6.42086193
S1845,4.984902528,6.689257466,6.590534425,68.38617853,No,Medium,5.287148664
S8967,3.239926307,6.718777769,3.946601334,86.33503956,Yes,Low,7.636757925
S9651,5.12294526,6.000071084,4.381301656,83.18129094,No,High,6.386199114
S8340,2.80072001,6.159163982,5.315542623,85.72429446,No,Medium,7.754219715
S9453,2.750330763,9.16845257,2.862823861,86.70439908,Yes,Low,8.150149732
S8137,2.777645696,6.656679755,3.096694353,64.92898131,Yes,Medium,8.553633145
S3964,6.446166134,4.814713558,5.028159597,81.98225193,No,Low,4.895837088
S3529,1.738223129,7.030752594,3.863812897,83.33913681,Yes,Medium,9.808702463
S6772,5.395173941,5.79429523,3.246125869,85.69780012,Yes,Medium,6.855681705
S2048,6.953080699,6.72014012,2.779291678,88.82273043,No,Medium,5.971310971
S8045,2.889781544,5.547874616,1,85.07344341,No,High,7.048084947
S2960,3.890211999,7.026748382,4.649550067,71.92330733,No,Low,9.977233176
S3530,4.947264154,7.000477917,1.870168152,71.76211125,Yes,Medium,10
S5917,3.248732668,9.786386315,1,95.60953026,Yes,Low,6.666773897
S6901,0,7.213932089,5.868322478,85.56598414,No,Medium,8.217487638
S9286,4.303314544,9.086088894,5.353675231,97.68991997,No,Low,5.998759504
S5259,2.224460977,7.188337784,7.185001609,79.06645629,No,Low,6.158956269
S6656,6.020549174,4.893525375,4.640141694,93.04656627,Yes,Low,5.796765635
S7097,4.174947507,10.7153937,5.461412313,83.19816759,Yes,Medium,8.605638629
S6907,0,6.695052633,3.786263968,76.14743989,No,Low,8.207013641
S8373,0.181605082,8.285937256,3.356796655,78.73198428,No,Medium,7.02616386
S3978,5.086958757,7.787188863,7.477712068,96.21825802,Yes,Medium,8.627610133
S10039,3.985038407,8.693359894,5.736129875,85.8687501,Yes,High,6.404338995
S10488,3.039571132,5.387515649,4.709056801,80.84499774,No,Medium,6.773725226
S7721,6.172761422,4.584745303,5.011173242,83.87591827,No,High,5.474961818
S8842,5.316286072,6.123251177,1.664344971,71.38599153,No,Medium,8.826511788
S9264,0,7.023379253,4.994795252,79.87346126,No,Medium,4.209583396
S9941,7.683631219,6.349852544,1.928085403,70.58065729,No,Low,7.733462893
S4138,4.946943798,7.914863684,5.013073695,91.73442915,No,Medium,8.050294583
S2826,1.819201845,9.52114857,4.207730559,81.60577038,No,Low,5.910498556
S6548,3.01608619,5.674015152,3.640304131,64.34336303,No,Medium,6.931739637
S1560,4.579549714,6.342358949,7.001606087,81.67046553,No,Low,7.393721917
S9983,5.652844648,5.91334036,2.556657032,62.06204112,Yes,Low,7.242201343
S6435,2.774033457,6.006224281,5.483910805,71.05720169,Yes,Low,6.490033424
S5437,3.454910557,5.937720758,5.303837728,73.78681625,Yes,Low,6.534701026
S2442,4.362043117,6.18402488,5.058865401,76.71347312,No,High,5.524478822
S5406,3.769551535,7.562361529,6.527025134,92.84737869,Yes,High,9.475368786
S10726,4.004367182,8.302081981,5.051763524,79.6247497,No,Low,6.243666056
S2689,3.482190053,8.960703135,1,76.74524024,No,Low,7.911757048
S10175,3.244937703,6.091645517,8.044006498,70.74216764,No,Low,7.034816484
S6962,4.069775894,4.639979576,2.869116521,92.30102183,Yes,Medium,5.854080689
S3496,3.442074139,8.378891638,2.231822016,83.89184674,No,High,6.563087988
S1340,2.355559209,6.323889584,1,64.71961227,No,Medium,5.513395431
S3408,5.622793109,5.745492195,6.893874364,92.71881638,No,Medium,6.455227275
S9522,3.010070898,5.386212157,6.750486435,84.80823478,Yes,Medium,9.055087564
S6782,4.914648562,6.393582634,2.583497098,84.19081013,No,Low,5.72409356
S5576,1.646075774,6.681311912,6.032811897,78.33073206,Yes,Medium,6.137735988
S4725,5.165475166,8.113314944,5.694820955,61.93007883,Yes,High,8.866464271
S3785,3.296157364,8.418911441,3.548232677,75.0341098,Yes,Medium,5.264017502
S2012,8.150521745,6.799558405,3.116764469,91.57979974,No,Medium,8.497994755
S6280,2.717837467,7.424837438,4.340896244,96.90970943,No,High,7.658012239
S5895,3.980310383,7.882355192,5.972998033,68.94597475,No,Low,5.013937828
S8121,2.317100972,6.142392127,6.048406522,98.81245598,No,Medium,8.081246244
S7549,5.163563541,8.516645508,4.497301441,79.18715949,Yes,Low,6.396718007
S5037,3.556973474,6.424782972,5.541289773,98.45565425,No,High,6.378655778
S1148,5.043883131,4.401258108,5.060467605,58.38192136,No,Medium,8.390846266
S1285,0.095824401,7.471033904,4.850342913,59.73976552,No,Medium,7.672259448
S10845,3.522788937,6.11694275,3.603931183,93.65142967,No,Medium,6.373700784
S9574,3.71026649,8.27247583,8.835772651,80.43845473,No,Medium,7.576643594
S7770,3.935905012,5.671056148,6.109491616,93.07287922,Yes,Medium,6.454056299
S5443,5.360460417,8.819475893,4.216104186,100,No,Medium,8.567676329
S8446,5.552457009,6.424084567,4.574654287,71.12828406,No,High,7.662178581
S1236,0,8.742254573,4.727728302,93.60611205,No,Medium,4.933265304
S10778,5.673982309,6.395361565,4.969288525,77.90596932,No,Medium,5.290382109
S8123,3.910786936,7.751743105,5.035650758,91.88216757,No,Medium,7.259019196
S9520,3.532786078,6.297476967,6.611338806,56.46585553,Yes,Medium,8.177585159
S4083,1.765627077,5.878322343,6.950945911,76.90739778,No,Medium,5.445387047
S1632,3.683984203,6.502331842,3.201253597,100,No,Low,6.86617287
S7813,0,5.496836343,2.984581044,77.57460931,No,Low,8.905496958
S3493,6.887264007,4.848128709,6.152892985,70.76529426,No,Medium,6.964706373
S3665,1.265724387,6.047041946,8.232851115,84.31253772,No,High,6.572658941
S9661,1.201315668,4.212812479,4.932420609,89.20974916,No,High,7.35174969
S9589,3.581248773,7.198463531,5.154384067,92.66605377,No,Medium,4.505247439
S9638,5.018590647,6.877086276,3.77754746,72.46225945,No,High,6.493234611
S5211,2.923904483,9.564644877,3.374010681,69.41870282,No,Low,7.967358937
S4874,2.521257185,7.194169964,1.77429813,91.49937156,No,Medium,4.756399673
S3817,4.737466295,7.82130973,3.779083469,77.68920263,Yes,Low,7.995332219
S9431,3.8424232,8.415275227,3.356174447,66.1987612,Yes,Medium,6.439386721
S8426,3.346928295,6.633524442,8.811809109,85.33841904,No,High,8.358590073
S9775,1.245409021,7.723997539,4.387629728,78.47271008,No,Medium,5.23909429
S9641,2.459150402,8.278661897,3.306362304,72.00096315,No,Medium,6.719809298
S10385,4.733212494,3,3.856190216,82.90888942,No,High,7.436785726
S2735,0.767378783,6.829005171,2.949060311,66.27919565,No,Low,6.33550147
